block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_2-038_3500,2,1,WAIKIKI - KCC,20112,3500_s,5595065.213.852057
b_11-002_3585,11,1,ALAPAI TRANSIT CENTER,110008,3585_s,5593799.1104.864225
b_7-002_3563,7,1,KALIHI UKA,70053,3563_muwtf,5588206.702.861458
a_9s-001_3534,125,1,PALOLO VALLEY,9s0003,3534_smuwtfa,5596961.9A01.853307
b_6-002_3616,6,1,WOODLAWN DRIVE via East-West Road,60123,3616_smuwtfa,5596083.609.865702
b_13-007_3572,127,0,LILIHA - Puunui Avenue,130120,3572_a,5613426.1306.872483
b_432-002_3572,88,0,WEST WAIPAHU - Leoku Street,4320017,3572_a,5601967.4323.868962
a_C-006_3534,40,1,CountryExpress! ALA MOANA,C0102,3534_smuwtfa,5606536.6601.858810
b_8-004_3572,8,1,WAIKIKI BEACH & HOTELS,80018,3572_a,5591540.803.862855
a_23-001_3500,36,1,HONOLULU - Ala Moana Center,570077,3500_s,5594120.5702.851356
b_18-001_3563,128,0,ALA MOANA via - Kapahulu - UH - Makiki,240007,3563_muwtf,5588606.2406.861714
a_40-008_3534,26,0,MAKAHA TOWERS,400223,3534_smuwtfa,5606347.4092.858661
b_62-006_3572,131,1,ALAPAI TRANSIT CENTER,620124,3572_a,5602920.6202.869654
b_13-008_3572,127,1,WAIKIKI - UH Manoa,130118,3572_a,5613397.1312.872454
a_10-001_3497,10,1,ALEWA HEIGHTS,100002,3497_a,5591205.1001.849369
b_77-001_3563,47,0,WAIMANALO,770019,3563_muwtf,5587143.7702.860665
a_13-008_3497,127,1,WAIKIKI - UH Manoa,130118,3497_a,5613405.1312.859461
b_13-006_3616,127,0,LILIHA - Puunui Avenue,130006,3616_smuwtfa,5613589.1306.872626
b_32-001_3572,25,1,KALIHI TRANSIT CENTER,320041,3572_a,5591631.3204.862930
a_13-013_3495,127,0,LILIHA - Puunui Avenue,130119,3495_muwtf,5613108.1306.859333
a_434-001_3497,90,0,VILLAGE PARK,4340022,3497_a,5602138.4341.856015
b_1-002_3572,1,1,HAWAII KAI,10201,3572_a,5591898.113.863181
a_10-001_3534,10,1,ALEWA HEIGHTS,100002,3534_smuwtfa,5595753.1001.852325
b_76-001_3616,46,0,HALEIWA,760003,3616_smuwtfa,5605481.7601.871012
b_3-007_3616,3,0,SALT LAKE,30158,3616_smuwtfa,5597099.314.866580
a_2-040_3534,2,1,WAIKIKI - KCC,20112,3534_smuwtfa,5597476.213.853643
a_14-001_3534,13,0,MAUNALANI HEIGHTS,140030,3534_smuwtfa,5597453.1402.853622
b_56-010_3563,35,0,KAILUA - KANEOHE,560030,3563_muwtf,5588537.5604.861673
a_9s-001_3497,125,1,PALOLO VALLEY,9s0003,3497_a,5592223.9A01.850153
b_9-002_3585,126,1,KAIMUKI - KCC,90159,3585_s,5594627.912.864935
a_17-001_3495,16,1,ALA MOANA CENTER,170008,3495_muwtf,5587101.1701.847342
b_13-005_3616,127,1,WAIKIKI - UH Manoa,130118,3616_smuwtfa,5613520.1312.872559
b_17-001_3572,16,1,ALA MOANA CENTER,170008,3572_a,5591114.1701.862463
a_411-002_3497,84,1,MAKAKILO HEIGHTS,4110023,3497_a,5601811.4112.855698
a_434-001_3497,90,1,VILLAGE PARK,4340042,3497_a,5602162.4341.856039
a_7-002_3495,7,1,KALIHI UKA,70053,3495_muwtf,5588210.702.848177
b_19-025_3616,18,1,WAIKIKI BEACH & HOTELS,190118,3616_smuwtfa,5597357.1911.866686
b_3-008_3616,3,0,SALT LAKE,30158,3616_smuwtfa,5597071.314.866552
b_6-004_3563,6,0,PAUOA VALLEY,60125,3563_muwtf,5587884.605.861178
a_15-003_3553,14,1,ALAPAI TRANSIT CENTER,150012,3553_muwtf_RRoff,6000023.1501.860475
a_11-001_3497,11,1,ALAPAI TRANSIT CENTER,110008,3497_a,5591348.1104.849500
b_15-002_3564,14,0,PAPAKOLEA,150014,3564_muwtf_RRon,5586987.1504.860546
b_1L-002_3563,102,1,HAWAII KAI - Limited Stops,1L0016,3563_muwtf,5615395.1A03.872833
a_4-003_3495,4,1,UNIVERSITY - MOILIILI,40091,3495_muwtf,5589102.412.848715
b_31-001_3616,24,0,AIRPORT via Kalihi Transit Center,310020,3616_smuwtfa,5596412.3104.865983
a_57-001_3495,124,0,KAILUA - Keolu Drive,57A0006,3495_muwtf,5588337.57A3.848270
b_A-001_3572,22,1,CityExpress! UH MANOA,A0056,3572_a,5602196.2503.869181
a_E-005_3534,109,1,CountryExpress! DOWNTOWN,E0032,3534_smuwtfa,5606644.6802.858876
a_53-003_3495,32,0,PACIFIC PALISADES via Red Hill,530038,3495_muwtf,5598737.5308.854182
b_41-001_3616,27,0,KAPOLEI TRANSIT CENTER,410038,3616_smuwtfa,5605426.4103.870969
a_42-005_3495,28,1,WAIKIKI BEACH & HOTELS,420130,3495_muwtf,5599618.4209.854872
a_40-008_3550,26,1,HONOLULU - Ala Moana Center,400280,3550_a_UWon,5624205.4005.859941
a_65-005_3495,78,1,WAIKIKI,W20001,3495_muwtf,5599691.9E21.854896
b_41-001_3572,27,0,KAPOLEI TRANSIT CENTER,410038,3572_a,5602432.4103.869290
a_E-001_3534,109,1,CountryExpress! DOWNTOWN,E0032,3534_smuwtfa,5606641.6802.858873
b_503-001_3616,114,0,LAUNANI VALLEY,5030011,3616_smuwtfa,5632513.5031.873480
a_6-001_3495,6,0,PAUOA VALLEY,60125,3495_muwtf,5587865.605.847875
a_40-013_3497,26,1,HONOLULU - Ala Moana Center,400232,3497_a,5624149.4005.859886
b_56-003_3563,35,1,HONOLULU - Ala Moana Center,560025,3563_muwtf,5588518.5602.861654
a_4-004_3500,4,1,UNIVERSITY - MOILIILI,40091,3500_s,5594807.412.851837
b_17-001_3585,16,0,MAKIKI,170001,3585_s,5593449.1702.863911
b_10-001_3572,10,1,ALEWA HEIGHTS,100002,3572_a,5591199.1001.862542
b_1-011_3563,1,1,KAHALA MALL,10203,3563_muwtf,5615268.105.872707
a_13-009_3534,127,0,LILIHA - Puunui Avenue,130120,3534_smuwtfa,5613586.1306.859622
a_40-002_3500,26,0,MAKAHA TOWERS,400223,3500_s,5604225.4092.857307
a_4-001_3495,4,1,UNIVERSITY - MOILIILI,40093,3495_muwtf,5589048.412.848661
a_17-001_3497,16,0,MAKIKI,170009,3497_a,5591098.1702.849268
b_6-002_3616,6,1,WOODLAWN DRIVE via East-West Road,60123,3616_smuwtfa,5596089.609.865708
b_55-008_3616,131,1,PEARL CITY Connection to Honolulu,620128,3616_smuwtfa,5606715.620C.871932
a_5-001_3500,5,0,ALA MOANA CENTER,50013,3500_s,5593657.501.850946
a_2-044_3500,2,0,SCHOOL STREET - Middle Street,20123,3500_s,5595137.207.852129
a_62-002_3534,131,0,WAHIAWA HEIGHTS,620162,3534_smuwtfa,5606866.6208.859082
b_52-007_3616,129,0,WAHIAWA - HALEIWA,520091,3616_smuwtfa,5606838.5217.872055
a_57A-022_3497,124,0,KAILUA - Keolu Drive,57A0013,3497_a,5609767.57A3.859193
b_432-002_3585,88,1,WAIPAHU TRANSIT CENTER,4320022,3585_s,5603811.4322.870049
b_3-010_3563,3,1,KAPIOLANI COMM COLLEGE,30162,3563_muwtf,5589935.311.862304
b_17-001_3616,16,1,ALA MOANA CENTER,170008,3616_smuwtfa,5595625.1701.865360
a_93-005_3495,60,1,EXPRESS - Downtown,930020,3495_muwtf,5599899.9301.855040
a_C-017_3495,40,0,CountryExpress! MAKAHA,C0105,3495_muwtf,5599830.6605.855010
b_42-008_3585,28,0,EWA BEACH via Arizona Memorial,420119,3585_s,5603896.4205.870130
a_2-043_3534,2,1,WAIKIKI - KCC,20112,3534_smuwtfa,5597552.213.853719
b_15-001_3572,14,1,ALAPAI TRANSIT CENTER,150011,3572_a,5591180.1501.862525
a_17-002_3495,16,0,MAKIKI,170001,3495_muwtf,5587135.1702.847374
a_2-041_3500,2,1,WAIKIKI - Kapiolani Park,20122,3500_s,5595143.211.852135
b_A-004_3572,22,1,CityExpress! UH MANOA,A0057,3572_a,5602258.2503.869243
b_18-001_3616,17,0,ALA MOANA CENTER,180012,3616_smuwtfa,5596926.1801.866409
a_432-002_3500,88,0,WEST WAIPAHU - Leoku Street,4320017,3500_s,5603787.4323.856949
b_4-001_3585,4,0,NUUANU - Kimo Drive via UH Manoa,40096,3585_s,5594826.408.865014
a_433-002_3497,89,1,WAIKELE - WAIPIO,4330013,3497_a,5602083.4334.855960
b_7-001_3563,7,1,KALIHI UKA,70053,3563_muwtf,5588138.702.861391
b_44-002_3563,30,0,EWA VILLAGES - EWA BEACH,440015,3563_muwtf,5600023.4404.868230
a_6-005_3495,6,0,PAUOA VALLEY,60128,3495_muwtf,5587844.605.847858
a_432-002_3495,88,0,WAIPAHU TRANSIT CENTER,4320024,3495_muwtf,5598561.4322.854015
b_31-001_3585,24,0,AIRPORT via Kalihi Transit Center,310021,3585_s,5593931.3104.864343
a_11-001_3500,11,0,HALAWA - AIEA HEIGHTS,110020,3500_s,5593803.1109.851071
a_2-038_3534,2,0,SCHOOL STREET - Middle Street,20120,3534_smuwtfa,5597571.207.853738
b_8-001_3572,8,0,ALA MOANA CENTER,80021,3572_a,5591547.801.862862
a_83-012_3495,51,0,EXPRESS - Wahiawa - Waialua,830025,3495_muwtf,5598409.8305.853936
a_31-001_3497,24,0,AIRPORT via Kalihi Transit Center,310020,3497_a,5591674.3104.849790
b_6-006_3616,6,0,PAUOA VALLEY,60125,3616_smuwtfa,5596132.605.865748
a_23-001_3500,103,0,WAIKIKI - Ala Moana Center,230040,3500_s,5594144.2306.851380
b_14-002_3563,13,1,WAIKIKI - MAUNALANI HEIGHTS,140003,3563_muwtf,5693769.1408.873754
a_40-003_3546,26,0,MAKAHA TOWERS,400223,3546_a_UWoff,5624175.4092.859912
b_65-002_3572,39,1,HONOLULU - Ala Moana Center,650092,3572_a,5602975.6502.869709
b_A-004_3563,22,0,CityExpress! WAIPAHU,A0060,3563_muwtf,5598996.2505.867452
a_15-001_3500,14,0,PACIFIC HEIGHTS,150013,3500_s,5593610.1503.850901
a_9-003_3534,126,1,KAIMUKI - KCC,90159,3534_smuwtfa,5597676.912.853807
b_52-003_3563,129,0,WAHIAWA - HALEIWA,520090,3563_muwtf,5600259.5217.868439
a_3-008_3500,3,1,KAPIOLANI COMM COLLEGE,30152,3500_s,5594590.311.851756
a_15-001_3500,14,0,PACIFIC HEIGHTS,150013,3500_s,5593618.1503.850909
b_18-001_3616,128,0,ALA MOANA via - Kapahulu - UH - Makiki,240007,3616_smuwtfa,5596918.2406.866401
a_40-012_3548,26,1,HONOLULU - Ala Moana Center,400280,3548_muwtf_UWon,5600631.4005.855584
a_413-001_3534,86,1,KAPOLEI TRANSIT CENTER,4130009,3534_smuwtfa,5605392.4132.857896
a_19-024_3497,19,1,WAIKIKI BEACH & HOTELS via Airport,200069,3497_a,5592754.2010.850522
b_76-001_3616,46,0,HALEIWA,760003,3616_smuwtfa,5605484.7601.871015
b_432-002_3585,88,0,WEST WAIPAHU - Leoku Street,4320017,3585_s,5603787.4323.870025
b_1-002_3572,1,1,KAHALA MALL,10203,3572_a,5591840.105.863123
a_1-011_3497,1,1,KAHALA MALL,10203,3497_a,5591815.105.849919
a_18-001_3495,128,1,UPPER AINA HAINA,240006,3495_muwtf,5588618.2402.848441
a_76-001_3497,46,0,HALEIWA,760003,3497_a,5601758.7601.855649
a_9s-001_3500,125,0,PALOLO VALLEY,9s0004,3500_s,5594498.9A01.851666
a_3-001_3500,3,0,SALT LAKE,30158,3500_s,5594589.314.851755
b_503-001_3585,114,1,LAUNANI VALLEY,5030010,3585_s,5632376.5031.873355
b_40-002_3580,26,0,MAKAHA TOWERS,400285,3580_muwtf_UWon,5600606.4092.868673
a_432-002_3497,88,1,EAST WAIPAHU - Paiwa Street,4320025,3497_a,5602059.4321.855940
a_9s-001_3497,125,0,PALOLO VALLEY,9s0004,3497_a,5592282.9A01.850212
b_22-001_3563,21,1,KAHALA MALL,220047,3563_muwtf,5587207.2205.860723
a_22-003_3500,21,1,TheBeachBus - HANAUMA BAY,220049,3500_s,5593694.2203.850981
a_32-002_3495,25,1,KALIHI TRANSIT CENTER,320041,3495_muwtf,5587968.3204.847966
b_2-042_3563,2,0,SCHOOL STREET - Middle Street,20120,3563_muwtf,5589594.207.862278
b_433-001_3563,89,1,WAIKELE - WAIPIO,4330013,3563_muwtf,5599326.4334.867713
a_9s-001_3497,125,1,PALOLO VALLEY,9s0003,3497_a,5592227.9A01.850157
a_53-004_3534,32,0,PACIFIC PALISADES via Red Hill,530048,3534_smuwtfa,5605919.5308.858328
a_73-001_3495,44,0,LEEWARD COMMUNITY COLLEGE,730022,3495_muwtf,5600074.7301.855151
b_2-032_3585,2,1,WAIKIKI - KCC,20112,3585_s,5595090.213.865219
b_E-004_3616,109,1,CountryExpress! DOWNTOWN,E0031,3616_smuwtfa,5606638.6802.871871
a_22-005_3530,21,0,TheBeachBus - WAIKIKI BEACH,220052,3530_mwtf,5587235.2208.847466
b_57-002_3563,36,1,HONOLULU - Ala Moana Center,570078,3563_muwtf,5588297.5702.861517
a_40-016_3497,26,0,MAKAHA TOWERS,400216,3497_a,5624185.4092.859922
b_501-001_3572,113,1,MILILANI MAUKA,5010006,3572_a,5632265.5011.873256
a_501-001_3495,113,0,MILILANI MAUKA,5010007,3495_muwtf,5632169.5011.860038
a_13-006_3534,127,0,LILIHA - Puunui Avenue,130006,3534_smuwtfa,5613589.1306.859625
a_7-010_3495,7,0,SHUTTLE - Kalihi Uka,70002,3495_muwtf,5588216.705.848183
a_433-002_3495,89,1,WAIKELE - WAIPIO,4330013,3495_muwtf,5599328.4334.854601
b_9s-001_3616,125,1,PALOLO VALLEY,9s0003,3616_smuwtfa,5596944.9A01.866427
b_412-001_3563,85,0,KAPOLEI TRANSIT CENTER,4120007,3563_muwtf,5599097.4121.867519
b_32-002_3585,25,0,FOSTER VILLAGE - PEARLRIDGE,320044,3585_s,5593895.3202.864311
a_1-002_3534,1,0,KALIHI TRANSIT CENTER,10214,3534_smuwtfa,5596369.107.852835
b_9s-001_3616,125,0,PALOLO VALLEY,9s0004,3616_smuwtfa,5596989.9A01.866472
b_13-003_3563,127,1,WAIKIKI - UH Manoa,130117,3563_muwtf,5613005.1312.872231
b_13-005_3616,127,0,LILIHA - Puunui Avenue,130120,3616_smuwtfa,5613541.1306.872579
b_403-002_3616,83,1,NANAKULI,4030024,3616_smuwtfa,5606388.4033.871731
b_W2-001_3616,78,1,WAIKIKI,W20001,3616_smuwtfa,5606612.9E21.871851
a_40-004_3550,26,1,HONOLULU - Ala Moana Center,400277,3550_a_UWon,5624190.4005.859926
b_62-002_3572,131,1,ALAPAI TRANSIT CENTER,620124,3572_a,5602916.6202.869650
a_53-001_3497,32,0,PACIFIC PALISADES,530052,3497_a,5602802.530C.856462
b_1-017_3563,1,1,HAWAII KAI,10201,3563_muwtf,5615230.113.872669
a_1-008_3495,1,1,KAHALA MALL,10203,3495_muwtf,5615255.105.859705
a_54-003_3497,33,0,LOWER PEARL CITY,540061,3497_a,5591284.5408.849444
a_7-001_3500,7,0,KAMEHAMEHA IV ROAD,70056,3500_s,5593512.703.850814
a_403-001_3500,82,1,WAIANAE TRANSIT CENTER,4020005,3500_s,5604383.4023.857447
b_52-005_3585,131,0,WAHIAWA HEIGHTS,620142,3585_s,5604650.6208.870700
b_8-003_3585,8,1,WAIKIKI BEACH & HOTELS,80018,3585_s,5594048.803.864458
b_31-001_3563,24,0,AIRPORT via Kalihi Transit Center,310020,3563_muwtf,5588027.3104.861298
a_40-004_3546,26,0,MAKAHA TOWERS,400223,3546_a_UWoff,5624166.4092.859903
a_32-001_3495,25,0,FOSTER VILLAGE - PEARLRIDGE,320044,3495_muwtf,5587994.3202.847992
a_19-022_3500,18,1,WAIKIKI BEACH & HOTELS,190114,3500_s,5594885.1911.851906
a_44-001_3500,30,0,EWA VILLAGES - EWA BEACH,440015,3500_s,5603673.4404.856839
b_43-001_3616,29,0,WAIPAHU via H-1 Freeway,430024,3616_smuwtfa,5596487.4309.866056
a_8-002_3497,8,1,WAIKIKI BEACH & HOTELS,80018,3497_a,5591587.803.849723
b_55-002_3616,130,0,KANEOHE - NORTH SHORE HALEIWA,550077,3616_smuwtfa,5606753.5511.871970
b_23-001_3572,36,0,KAILUA - SEA LIFE PARK,570082,3572_a,5609703.5704.872141
a_17-001_3497,16,0,MAKIKI,170009,3497_a,5591132.1702.849302
b_8-010_3563,8,1,WAIKIKI BEACH & HOTELS,80018,3563_muwtf,5587299.803.860792
b_C-012_3572,40,1,CountryExpress! ALA MOANA,C0102,3572_a,5631873.6601.873018
a_43-004_3534,29,0,WAIPAHU via H-1 Freeway,430024,3534_smuwtfa,5596475.4309.852907
b_42-013_3616,28,0,EWA BEACH via Arizona Memorial,420119,3616_smuwtfa,5605242.4205.870823
b_13-003_3616,127,1,WAIKIKI - UH Manoa,130118,3616_smuwtfa,5613526.1312.872565
b_41-001_3563,84,1,MAKAKILO HEIGHTS,4110023,3563_muwtf,5599473.4112.867850
b_15-002_3600,14,0,PAPAKOLEA,150014,3600_muwtf_RRoff,6000002.1504.874004
a_1-008_3497,1,1,KAHALA MALL,10203,3497_a,5591832.105.849936
b_5-001_3563,5,1,MANOA VALLEY,50011,3563_muwtf,5587162.503.860680
a_13-008_3534,127,1,WAIKIKI - UH Manoa,130118,3534_smuwtfa,5613523.1312.859561
a_403-002_3497,81,1,WAIANAE TRANSIT CENTER,4010004,3497_a,5602504.4012.856243
a_2-043_3497,2,0,SCHOOL STREET - Middle Street,20120,3497_a,5592972.207.850708
a_6-007_3495,6,1,UNIVERSITY - Woodlawn Drive,60120,3495_muwtf,5587913.608.847920
a_432-002_3534,88,1,EAST WAIPAHU - Paiwa Street,4320025,3534_smuwtfa,5605769.4321.858182
b_24-001_3616,17,1,AINA HAINA via UH - Kapahulu - KCC,180014,3616_smuwtfa,5596898.1809.866382
a_76-001_3534,46,0,HALEIWA,760003,3534_smuwtfa,5605483.7601.857975
a_501-001_3495,113,1,MILILANI MAUKA,5010006,3495_muwtf,5632182.5011.860051
b_31-001_3563,24,0,AIRPORT via Kalihi Transit Center,310021,3563_muwtf,5588039.3104.861310
a_3-005_3495,3,1,KAPIOLANI COMM COLLEGE,30152,3495_muwtf,5589958.311.849148
b_23-001_3572,103,0,WAIKIKI - Ala Moana Center,230040,3572_a,5609741.2306.872179
b_52-001_3572,129,1,HONOLULU - Ala Moana Center,520086,3572_a,5602979.5204.869713
a_13-004_3500,127,0,LILIHA - Puunui Avenue,130120,3500_s,5613312.1306.859388
a_42-007_3497,28,1,WAIKIKI BEACH & HOTELS,420130,3497_a,5602564.4209.856302
a_2-033_3495,2,0,SCHOOL STREET - Middle Street,20120,3495_muwtf,5589540.207.849045
a_54-003_3500,33,0,LOWER PEARL CITY,540061,3500_s,5593754.5408.851030
b_501-001_3563,115,0,MILILANI via Kuahelani,5040006,3563_muwtf,5632151.5041.873152
b_6-005_3572,6,0,ALA MOANA CENTER,60064,3572_a,5591463.601.862779
a_432-001_3495,88,1,WAIPAHU TRANSIT CENTER,4320022,3495_muwtf,5598638.4322.854092
b_23-002_3585,103,0,WAIKIKI - Ala Moana Center,230040,3585_s,5594145.2306.864539
a_2-043_3500,2,0,SCHOOL STREET - Middle Street,20120,3500_s,5595132.207.852124
b_19-021_3585,18,0,AIRPORT - HICKAM,190124,3585_s,5594916.1903.865095
b_15-001_3572,14,0,PACIFIC HEIGHTS,150013,3572_a,5591165.1503.862510
b_41-003_3563,84,0,KAPOLEI TRANSIT CENTER,4110028,3563_muwtf,5599537.4111.867914
b_4-002_3563,4,0,NUUANU - Dowsett Avenue via UH Manoa,40095,3563_muwtf,5589043.407.861872
b_2-043_3572,2,0,SCHOOL STREET - Middle Street,20120,3572_a,5592985.207.863879
a_6-003_3495,6,0,PAUOA VALLEY,60124,3495_muwtf,5587931.605.847937
b_42-010_3563,28,0,EWA BEACH via Arizona Memorial,420119,3563_muwtf,5599587.4205.867957
b_13-006_3616,127,0,LILIHA - Puunui Avenue,130120,3616_smuwtfa,5613580.1306.872618
b_9s-001_3572,125,1,PALOLO VALLEY,9s0001,3572_a,5592289.9A01.863398
b_4-001_3572,4,0,NUUANU - Dowsett Avenue via UH Manoa,40095,3572_a,5592676.407.863627
b_14-002_3572,13,1,MAUNALANI HEIGHTS via Waialae,140037,3572_a,5694703.1406.873799
a_54-007_3495,33,1,LOWER PEARL CITY,540054,3495_muwtf,5587668.5408.847768
a_17-001_3534,16,0,MAKIKI,170001,3534_smuwtfa,5595580.1702.852178
b_41-001_3563,84,0,KAPOLEI TRANSIT CENTER,4110028,3563_muwtf,5599530.4111.867907
b_4-004_3563,4,0,NUUANU - Kimo Drive via UH Manoa,40096,3563_muwtf,5589032.408.861861
b_13-013_3563,127,1,WAIKIKI - UH Manoa,130118,3563_muwtf,5613034.1312.872260
b_W1-005_3563,77,1,WAIKIKI,W10001,3563_muwtf,5599672.9E11.868000
b_234-002_3563,108,1,WAIALAE IKI,2350001,3563_muwtf,5586944.2352.860507
a_31-001_3534,24,0,AIRPORT via Kalihi Transit Center,310021,3534_smuwtfa,5596427.3104.852861
a_411-002_3500,85,1,MAKAKILO PANANA ST,4120006,3500_s,5603643.4122.856811
b_2-049_3563,2,0,SCHOOL STREET - Middle Street,20123,3563_muwtf,5589585.207.862269
b_9-022_3563,126,1,KAIMUKI - KCC,90159,3563_muwtf,5588749.912.861786
b_44-001_3563,30,0,EWA VILLAGES - EWA BEACH,440015,3563_muwtf,5600020.4404.868227
a_44-003_3509,30,1,WAIPAHU - Leoku Street,440012,3509_mutf_RUon,5600041.4405.855134
b_41-002_3563,84,1,MAKAKILO HEIGHTS,4110023,3563_muwtf,5599482.4112.867859
b_432-001_3585,88,1,EAST WAIPAHU - Paiwa Street,4320025,3585_s,5603691.4321.869929
a_6-005_3497,6,0,PAUOA VALLEY,60125,3497_a,5591443.605.849583
a_2-032_3497,2,0,SCHOOL STREET - Middle Street,20120,3497_a,5592973.207.850709
a_13-003_3495,127,1,WAIKIKI - UH Manoa,130118,3495_muwtf,5613026.1312.859251
a_A-012_3495,22,0,CityExpress! WAIPAHU,A0060,3495_muwtf,5599042.2505.854384
a_432-001_3495,88,1,EAST WAIPAHU - Paiwa Street,4320025,3495_muwtf,5598556.4321.854010
a_2-040_3495,2,1,WAIKIKI - KCC,20112,3495_muwtf,5589476.213.848981
b_22-004_3626,21,1,SEA LIFE PARK,220048,3626_u,5587201.2206.860717
b_42-004_3585,28,0,EWA BEACH via Arizona Memorial,420121,3585_s,5603841.4205.870075
b_19-027_3616,18,1,WAIKIKI BEACH & HOTELS,190117,3616_smuwtfa,5597334.1911.866663
a_40-007_3500,26,1,HONOLULU - Ala Moana Center,400235,3500_s,5604180.4005.857272
b_8-004_3616,8,1,WAIKIKI BEACH & HOTELS,80018,3616_smuwtfa,5596606.803.866165
a_A-010_3497,22,1,CityExpress! UH MANOA,A0057,3497_a,5602263.2503.856134
b_55-006_3563,130,0,KANEOHE - NORTH SHORE HALEIWA,550070,3563_muwtf,5600278.5511.868458
a_3-002_3495,3,0,SALT LAKE,30158,3495_muwtf,5590029.314.849219
b_53-002_3616,32,1,PEARLRIDGE,530017,3616_smuwtfa,5605939.5309.871381
a_31-001_3495,24,1,TRIPLER via Kalihi Transit Center,310018,3495_muwtf,5588052.3103.848038
b_7-004_3563,7,0,KAMEHAMEHA IV ROAD,70055,3563_muwtf,5588173.703.861425
a_24-001_3497,128,0,ALA MOANA via - Kapahulu - UH - Makiki,240007,3497_a,5592136.2406.850078
a_4-009_3495,4,1,UNIVERSITY - MOILIILI,40094,3495_muwtf,5589070.412.848683
b_98-002_3616,64,1,EXPRESS - Downtown,980017,3616_smuwtfa,5596031.9801.865666
b_52-008_3563,130,1,HONOLULU - Ala Moana Center,550066,3563_muwtf,5600292.5502.868472
a_56-004_3497,35,1,HONOLULU - Ala Moana Center,560025,3497_a,5592202.5602.850142
a_11-002_3534,11,0,HALAWA - AIEA HEIGHTS,110020,3534_smuwtfa,5595953.1109.852463
a_11-001_3534,11,0,HALAWA - AIEA HEIGHTS,110020,3534_smuwtfa,5595954.1109.852464
b_9s-001_3563,125,1,PALOLO VALLEY,9s0003,3563_muwtf,5661936.9A01.873617
b_19-023_3616,18,0,AIRPORT - HICKAM,190124,3616_smuwtfa,5597381.1903.866710
b_434-001_3563,89,1,WAIKELE,4330015,3563_muwtf,5599329.4332.867716
b_10-001_3585,10,1,ALEWA HEIGHTS,100002,3585_s,5593578.1001.864029
b_19-022_3585,19,0,AIRPORT - PEARLRIDGE,200077,3585_s,5594934.2003.865113
b_53-001_3585,32,1,PEARL CITY,530050,3585_s,5604541.530B.870593
b_3-006_3563,3,1,KAPIOLANI COMM COLLEGE,30162,3563_muwtf,5589928.311.862297
a_8-004_3500,8,1,WAIKIKI BEACH & HOTELS,80018,3500_s,5594055.803.851307
b_22-001_3572,21,1,KAHALA MALL,220047,3572_a,5592824.2205.863729
a_433-002_3534,89,1,WAIKELE - WAIPIO,4330013,3534_smuwtfa,5606035.4334.858394
b_8-001_3572,8,1,WAIKIKI BEACH & HOTELS,80018,3572_a,5591493.803.862808
b_56-001_3572,35,0,KAILUA - KANEOHE,560030,3572_a,5592188.5604.863307
b_52-003_3572,129,1,HONOLULU - Ala Moana Center,520086,3572_a,5602903.5204.869637
b_24-001_3585,128,0,ALA MOANA via - Kapahulu - UH - Makiki,240007,3585_s,5594402.2406.864742
a_11-001_3500,11,0,HALAWA - AIEA HEIGHTS,110020,3500_s,5593811.1109.851079
a_9-004_3495,126,1,KAIMUKI - KCC,90159,3495_muwtf,5588745.912.848566
a_62-008_3495,129,1,ALAPAI TRANSIT CENTER,520063,3495_muwtf,5600384.5202.855447
b_432-002_3572,88,1,EAST WAIPAHU - Paiwa Street,4320025,3572_a,5602048.4321.869043
a_4-001_3534,4,1,WAIKIKI via UH Manoa,40091,3534_smuwtfa,5597267.415.853471
b_41-001_3585,27,1,EWA BEACH TRANSIT CENTER,410047,3585_s,5604263.4102.870409
b_52-005_3563,131,0,WAHIAWA HEIGHTS,620142,3563_muwtf,5600391.6208.868568
a_3-004_3507,3,0,SALT LAKE,30158,3507_muwtf_PHoff,6000005.314.860457
b_31-001_3616,24,1,TRIPLER via Kalihi Transit Center,310018,3616_smuwtfa,5596445.3103.866014
a_44-002_3500,30,1,WAIPAHU - Leoku Street,440006,3500_s,5603681.4405.856847
b_8-004_3616,8,0,ALA MOANA CENTER,80021,3616_smuwtfa,5596506.801.866065
a_433-001_3497,89,0,WAIPAHU TRANSIT CENTER,4330014,3497_a,5602087.4333.855964
b_8-008_3563,3,0,SALT LAKE,30158,3563_muwtf,5589999.314.862368
b_2-033_3563,2,1,WAIKIKI - KCC,20112,3563_muwtf,5589471.213.862155
a_4-004_3495,4,1,UNIVERSITY - MOILIILI,40092,3495_muwtf,5589144.412.848743
a_65-002_3497,39,1,DOWNTOWN - Bishop Street,650093,3497_a,5602855.6501.856513
a_76-001_3534,46,1,WAIALUA,760008,3534_smuwtfa,5605462.7602.857954
b_53-001_3585,32,0,PACIFIC PALISADES,530052,3585_s,5604530.530C.870582
a_9s-001_3500,125,1,PALOLO VALLEY,9s0003,3500_s,5594480.9A01.851648
b_403-002_3563,83,1,NANAKULI,4030023,3563_muwtf,5599192.4033.867583
a_52-001_3500,129,1,HONOLULU - Ala Moana Center,520086,3500_s,5604651.5204.857662
b_411-002_3585,84,1,MAKAKILO HEIGHTS,4110023,3585_s,5603603.4112.869847
a_40-007_3500,26,0,MAKAHA TOWERS,400223,3500_s,5604212.4092.857296
